CourseCode,ProfessorName,NumberAPlus,NumberA,NumberAMinus,NumberBPlus,NumberB,NumberBMinus,NumberCPlus,NumberC,NumberCMinus,NumberDPlus,NumberD,NumberDMinus,NumberF,NumberW
MATH444,"Yang, Zhao",0,3,3,1,0,2,0,1,3,0,5,0,3,0
MATH446,"Nikolaev, Igor G",3,9,3,2,2,1,1,1,0,0,1,0,0,0
MATH446,"Nikolaev, Igor G",9,5,7,4,4,1,2,1,0,0,0,0,0,0
MATH447,"Nguyen, Oanh",4,4,3,4,4,1,1,2,0,0,1,0,0,0
MATH453,"Ford, Kevin",3,6,2,2,2,1,3,2,1,1,0,0,1,0
MATH453,"Tang, Shiang",4,6,1,1,1,0,1,2,3,0,3,1,0,0
MATH482,"Whittlesey, Kim",3,5,3,1,2,2,0,3,2,0,1,1,0,0
MATH484,"Hodges, Reuven M",4,8,3,0,2,0,0,3,3,0,1,1,0,0
MATH595,"Leditzky, Felix",17,2,0,1,0,1,0,0,0,0,0,0,0,0
MBA541,"Rindfleisch, Aric P",562,111,18,11,7,4,2,2,0,0,0,1,6,0
MBA541,"Rindfleisch, Aric P",25,14,4,1,2,0,0,0,0,0,0,0,0,0
MBA548,"Bucheli, Marcelo",0,248,72,42,29,21,9,7,2,2,2,0,8,0
MBA548,"Bucheli, Marcelo",0,16,10,10,6,3,3,1,0,0,0,0,0,0
MBA551,"Love, E G",0,1034,121,16,42,9,6,6,1,0,1,0,8,0
MBA551,"Love, E G",0,56,8,0,2,1,0,1,0,0,0,0,2,0
MBA561,"Guymon, Ronald N",437,212,84,40,31,13,11,13,5,0,10,0,10,0
MBA561,"Guymon, Ronald N",38,20,7,2,5,1,1,3,0,0,0,0,1,0
MCB100,"Wilson, Brenda A",1,25,82,74,35,12,7,6,5,2,0,0,2,0
MCB101,"Alt, Renee L",2,3,3,6,1,1,4,1,0,1,1,0,0,0
MCB101,"Alt, Renee L",4,3,3,6,2,3,1,2,1,1,0,0,0,0
MCB101,"Alt, Renee L",2,3,3,5,2,3,3,2,0,0,0,0,0,0
MCB101,"Alt, Renee L",1,7,3,6,4,1,2,0,0,0,0,0,0,0
MCB101,"Alt, Renee L",0,5,1,3,2,3,3,0,0,1,1,1,1,0
MCB101,"Alt, Renee L",2,3,4,2,1,2,2,1,2,1,0,0,1,0
MCB150,"Reedy, Melissa M",1,4,6,5,3,2,0,0,0,0,0,1,0,0
MCB150,"Reedy, Melissa M",5,5,8,2,2,1,0,0,1,0,0,0,0,0
MCB150,"Reedy, Melissa M",4,3,2,6,2,1,1,1,0,0,1,0,0,0
MCB150,"Reedy, Melissa M",1,3,4,4,7,1,2,1,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",0,5,4,5,7,1,1,1,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",1,4,6,9,1,1,0,0,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",3,3,6,5,3,2,0,0,0,1,0,0,0,0
MCB150,"Reedy, Melissa M",1,5,3,7,1,1,2,1,1,2,0,0,0,0
MCB150,"Reedy, Melissa M",1,10,5,6,1,1,0,0,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",0,4,10,8,3,0,0,0,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",3,3,8,3,2,1,0,1,0,1,0,0,0,0
MCB150,"Reedy, Melissa M",3,3,3,5,5,2,1,0,0,0,0,1,0,0
MCB150,"Reedy, Melissa M",0,3,10,4,4,1,0,0,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",1,3,5,6,3,2,0,0,1,1,0,0,0,0
MCB150,"Reedy, Melissa M",1,7,4,7,2,2,0,0,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",3,5,7,3,4,1,0,0,1,0,0,0,0,0
MCB150,"Reedy, Melissa M",4,4,5,3,5,1,1,0,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",3,4,7,4,3,1,0,0,0,0,0,0,1,0
MCB150,"Reedy, Melissa M",2,4,2,7,3,2,1,0,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",5,5,7,2,2,1,1,0,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",0,7,3,5,7,0,0,1,0,0,0,0,0,0
MCB150,"Reedy, Melissa M",3,1,3,6,5,2,2,0,0,0,0,0,0,0
MCB151,"Reedy, Melissa M",14,2,2,1,1,0,0,0,0,1,0,0,0,0
MCB151,"Reedy, Melissa M",20,1,0,0,1,0,0,0,0,0,0,0,0,0
MCB151,"Reedy, Melissa M",16,4,1,0,0,1,0,0,0,0,0,0,0,0
MCB151,"Reedy, Melissa M",13,6,1,1,0,0,0,0,0,0,0,0,0,0
MCB151,"Reedy, Melissa M",17,6,0,0,1,0,0,0,0,0,0,0,0,0
MCB246,"Brown, Chester M",57,47,65,76,93,47,26,20,12,3,4,2,2,0
MCB247,"Joesting, Jennifer J",5,0,5,5,2,3,3,1,2,0,0,1,1,0
MCB247,"Joesting, Jennifer J",7,0,3,5,2,2,1,0,0,0,1,1,1,0
MCB247,"Joesting, Jennifer J",7,2,3,6,5,2,2,1,1,0,0,0,0,0
MCB247,"Joesting, Jennifer J",6,3,2,4,2,4,1,1,0,0,1,1,0,0
MCB247,"Joesting, Jennifer J",3,7,3,4,2,2,0,0,0,0,0,0,1,0
MCB247,"Joesting, Jennifer J",2,0,3,6,5,4,0,5,0,0,0,0,0,0
MCB247,"Joesting, Jennifer J",3,5,3,1,4,0,0,4,2,0,1,0,1,0
MCB247,"Joesting, Jennifer J",6,7,3,4,2,4,3,0,0,0,0,1,0,0
MCB247,"Joesting, Jennifer J",4,5,1,2,3,2,2,4,1,1,1,0,1,0
MCB247,"Joesting, Jennifer J",6,3,6,5,3,2,2,3,0,0,0,0,0,0
MCB247,"Joesting, Jennifer J",5,8,3,2,3,2,2,2,2,0,0,0,0,0
MCB250,"Kirchner, Nicholas C",2,1,4,0,0,3,1,3,0,2,2,0,3,0
MCB250,"Kirchner, Nicholas C",4,4,4,2,1,2,0,1,1,1,1,0,0,0
MCB250,"Kirchner, Nicholas C",4,1,1,3,4,2,3,1,0,0,1,1,1,0
MCB250,"Kirchner, Nicholas C",2,1,2,4,3,0,2,2,1,2,1,1,0,0
MCB250,"Kirchner, Nicholas C",2,2,2,1,4,4,1,0,1,2,1,0,1,0
MCB251,"Kirchner, Nicholas C",2,3,4,4,4,1,2,1,0,0,0,0,1,0
MCB251,"Kirchner, Nicholas C",4,5,4,5,4,0,0,1,0,0,0,0,0,0
MCB251,"Kirchner, Nicholas C",4,9,2,3,2,1,1,0,0,1,0,0,0,0
MCB251,"Kirchner, Nicholas C",3,5,7,1,2,2,0,1,2,1,0,0,0,0
MCB251,"Kirchner, Nicholas C",6,7,3,4,2,1,0,0,0,0,0,0,0,0
MCB252,"Good, Elizabeth A",4,7,4,2,1,2,1,0,0,0,0,0,1,0
MCB252,"Good, Elizabeth A",0,8,3,3,3,3,0,1,0,1,0,1,0,0
MCB252,"Good, Elizabeth A",3,6,2,2,3,2,2,1,0,1,0,0,0,0
MCB252,"Good, Elizabeth A",7,5,5,2,0,1,0,0,1,1,1,0,0,0
MCB252,"Good, Elizabeth A",3,7,5,4,3,1,0,0,0,0,0,0,0,0
MCB252,"Good, Elizabeth A",8,8,1,0,0,2,2,0,0,1,0,0,1,0
MCB253,"Good, Elizabeth A",7,3,8,1,1,1,0,0,0,1,1,0,0,0
MCB253,"Good, Elizabeth A",7,8,2,2,0,0,2,0,1,0,0,0,0,0
MCB253,"Good, Elizabeth A",5,4,5,5,2,0,0,0,0,1,0,0,0,0
MCB253,"Good, Elizabeth A",5,9,4,1,3,0,0,0,0,0,0,0,0,0
MCB253,"Good, Elizabeth A",7,7,4,2,1,0,0,0,0,0,1,0,1,0
MCB253,"Good, Elizabeth A",6,7,3,4,1,0,0,1,0,0,0,0,0,0
MCB253,"Good, Elizabeth A",9,10,2,1,1,0,0,0,0,0,0,0,0,0
MCB253,"Good, Elizabeth A",3,6,4,7,2,0,0,0,0,0,0,0,0,0
MCB301,"Alt, Renee L",4,23,23,12,16,10,7,7,3,2,1,1,2,0
MCB317,"Rivier, David H",1,12,0,1,4,0,0,3,0,0,1,0,0,0
MCB317,"Rivier, David H",5,3,0,1,8,0,0,3,0,0,1,0,1,0
MCB317,"Rivier, David H",3,7,0,2,6,0,0,3,0,0,0,0,1,0
MCB317,"Rivier, David H",1,4,0,1,10,0,0,4,0,0,2,0,0,0
MCB317,"Rivier, David H",0,8,0,0,11,0,0,2,0,0,0,0,1,0
MCB320,"Bolton, Eric C",27,17,9,11,10,9,5,4,2,0,2,0,2,0
MCB354,"Stenger, Alejandra L",1,3,3,3,2,3,1,1,4,1,0,0,0,0
MCB354,"Stenger, Alejandra L",1,2,1,3,1,3,2,3,3,2,1,0,0,0
MCB354,"Stenger, Alejandra L",6,3,3,3,3,0,1,2,1,1,0,0,1,0
MCB354,"Stenger, Alejandra L",3,5,0,2,3,4,2,1,0,0,1,1,0,0
MCB364,"Levesque, Lyne",4,5,2,2,2,3,2,0,0,1,0,0,0,0
MCB402,"Nelson, Erik",83,51,22,7,7,2,0,0,0,0,0,0,0,0
MCB406,"Jin, Hong",5,25,18,7,3,2,0,0,0,0,0,0,0,0
MCB410,"Li, Xin",6,14,17,14,6,3,2,2,0,0,0,0,0,0
MCB424,"Metcalf, William W",0,12,10,5,2,3,0,2,1,0,0,0,0,0
MCB426,"Kehl-Fie, Thomas",0,4,3,3,6,3,1,1,0,4,3,0,2,0
MCB435,"Whitaker, Rachel",39,3,2,0,1,0,0,0,0,0,0,0,0,0
MCB450,"Chen, Lin-Feng",42,54,50,36,36,29,20,20,14,10,8,4,0,0
MCB462,"Gillette, Martha L",4,36,4,5,27,0,0,1,0,0,1,0,0,0
MCB465,"Anakk, Sayeepriyadarsh",3,7,4,8,14,7,5,3,2,0,0,0,0,0
MCB480,"Chen, Jie",3,20,9,12,7,2,0,2,0,0,0,0,0,0
MDIA223,"Brazee, Richard J",1,1,6,2,4,1,0,2,3,0,4,0,5,0
ME170,"Philpott, Michael L",29,22,7,2,1,1,0,0,0,0,0,0,0,0
ME170,"Philpott, Michael L",12,12,1,2,1,0,0,0,0,0,0,0,1,0
ME199,"Philpott, Michael L",3,17,1,0,2,0,0,0,0,0,0,0,0,0
ME199,"Philpott, Michael L",5,51,0,0,2,0,0,1,0,0,0,0,0,0
ME200,"Liebenberg, Leon",34,53,37,16,3,4,0,1,2,1,0,1,0,0
ME270,"Flachsbart, Bruce R",30,25,20,7,4,6,3,5,2,2,0,5,1,0
ME310,"Juarez, Gabriel",1,7,7,2,5,4,1,6,3,0,2,0,1,0
ME310,"Feng, Jie",9,10,17,6,4,2,1,2,1,0,0,0,0,0
ME320,"Pearlstein, Arne J",1,4,2,4,1,2,6,3,0,3,1,0,0,0
ME330,"Mercer, Brian S",2,12,19,4,4,3,3,1,1,0,1,0,1,0
ME330,"Nam, SungWoo",8,10,12,11,8,5,0,1,1,0,0,0,0,0
ME330,"Nam, SungWoo",3,9,6,3,0,1,0,1,0,0,0,0,0,0
ME340,"Salapaka, Srinivasa M",4,12,11,4,3,2,2,1,0,0,0,0,0,0
ME340,"Shao, Chenhui",5,26,9,6,0,1,4,1,0,0,0,1,0,0
ME340,"Shao, Chenhui",5,9,3,3,2,0,3,1,0,0,0,0,0,0
ME360,"Dullerud, Geir E",6,9,6,4,16,5,3,5,1,2,1,0,0,0
ME360,"Bentsman, Joseph",2,7,8,2,3,2,3,1,1,0,0,1,0,0
ME370,"Tawfick, Sameh H",6,33,22,12,9,7,2,1,1,0,0,0,3,0
ME371,"Flachsbart, Bruce R",4,3,13,4,3,3,2,4,5,0,2,0,0,0
ME371,"Mercer, Brian S",3,7,13,8,13,8,2,0,1,0,0,0,0,0
ME400,"Liebenberg, Leon",4,8,18,5,2,3,1,0,0,1,0,0,0,0
ME412,"Vanka, Surya P",4,13,2,1,2,0,1,0,0,0,0,0,0,0
ME470,"Johnson, Blake E",12,54,14,5,2,1,1,0,0,0,0,0,0,0
ME470,"Johnson, Blake E",2,13,5,2,3,1,0,0,0,0,0,0,0,0
ME471,"Aluru, Narayana R",1,13,5,8,11,1,1,0,0,0,1,0,2,0
ME481,"Kersh, Mariana E",12,11,7,5,8,5,4,1,0,1,0,0,1,0
ME481,"Kersh, Mariana E",7,5,6,0,2,1,0,0,0,0,0,0,1,0
ME483,"Wang, Ning",10,18,2,0,1,0,0,0,0,0,0,0,0,0
MSE201,"Cahill, David G",2,8,3,3,5,1,3,2,3,0,0,0,1,0
MSE206,"Krogstad, Jessica A",7,21,13,8,5,4,5,1,0,1,3,2,0,0
MSE280,"Goodman, Matthew D",3,30,9,9,6,1,1,0,0,0,1,0,1,0
MSE304,"Hoffmann, Axel F",6,16,8,5,12,5,7,3,6,4,3,3,0,0
MSE308,"TerBush, Jessica",4,58,14,6,1,2,3,1,0,1,0,1,0,0
MSE402,"Evans, Christopher",0,15,12,42,28,6,3,6,1,0,1,0,0,0
MSE405,"Shoemaker, Daniel P",0,20,19,15,13,8,3,5,2,3,1,0,2,0
MSE420,"Kriven, Waltraud M",4,3,3,2,2,3,1,1,1,0,1,0,2,0
MSE450,"Chen, Qian",4,15,4,5,10,6,1,0,0,0,1,0,0,0
MSE458,"Statt, Antonia",0,6,5,5,2,1,1,2,0,0,0,0,0,0
MSE460,"Cao, Qing",3,5,1,3,5,1,0,2,0,0,2,0,0,0
MSE473,"Leal, Cecilia",2,6,7,3,4,4,1,0,0,0,1,0,2,0
MSE474,"Wang, Hua",1,7,13,3,2,0,0,1,0,0,0,0,0,0
MSE481,"Huang, Pinshane",4,5,5,4,3,2,0,0,0,0,0,0,0,0
MSE487,"Braun, Paul V",2,17,2,3,3,2,1,0,1,0,0,0,0,0
MSE498,"Sardela, Mauro",2,24,5,1,0,0,0,0,0,0,0,0,0,0
MUS102,"Hahn, Jiwon",1,4,8,3,3,1,1,1,0,0,0,0,0,0
MUS102,"Paul, Cody A",0,7,3,0,8,1,0,2,0,0,1,0,0,0
MUS110,"Silvers, Michael B",47,35,12,7,4,4,2,5,1,2,5,0,2,0
MUS130,"Siletti, Michael J",150,65,17,12,11,6,7,4,3,4,5,3,5,0
MUS133,"Tsekouras, Ioannis",454,51,17,16,7,10,7,6,4,1,3,3,7,0
MUS240,"Kruse, Adam J",12,5,2,1,1,0,0,1,0,0,0,0,0,0
MUS244,"McCall, Joyce M",0,17,0,0,4,0,0,2,0,0,0,0,0,0
MUS314,"Eagen, Megan K",32,17,15,9,10,7,3,3,4,0,2,2,1,0
MUS408,"Tharp, Reynold",1,13,5,0,2,1,0,0,0,0,0,0,0,0
MUS414,"Eagen, Megan K",6,7,2,3,0,2,0,1,1,0,1,0,0,0
MUS434,"Fairbanks, Stephen T",0,29,4,2,1,0,2,0,0,0,1,0,0,0
MUSC462,"Megill, Andrew D",1,19,2,0,1,0,0,0,1,0,0,0,1,0
MUSC464,"Solya, Andrea",7,33,0,0,0,0,0,0,0,0,0,0,1,0
MUSC465,"Coleman, Barrington L",0,32,0,0,1,0,0,0,0,0,0,0,0,0
MUSC481,"Messina, Anthony",0,46,0,0,2,1,1,1,0,0,1,0,2,0
MUSE250,"Frankenberg, Susan R",3,24,7,2,6,1,2,0,0,0,0,0,3,0
NPRE101,"Andruczyk, Daniel",1,9,5,7,6,4,1,2,0,0,1,2,2,0
NPRE199,"Uddin, Rizwan",23,6,2,2,0,0,0,0,0,0,0,0,0,0
NPRE247,"Brooks, Caleb",1,3,2,4,5,3,3,0,1,2,0,1,0,0
NPRE402,"Ragheb, Magdi",26,36,19,16,7,5,4,2,0,0,0,0,0,0
NPRE421,"Sankaran, Ramanathan",5,5,3,5,4,8,2,2,4,1,1,0,1,0
NPRE447,"Zhang, Yang",2,12,5,2,5,1,1,0,0,0,0,0,0,0
NPRE470,"Kim, Kyu Jung",15,12,5,4,0,0,0,0,0,0,0,0,1,0
NPRE475,"Ragheb, Magdi",40,29,8,5,2,3,3,0,0,0,0,0,0,0
NPRE480,"Uddin, Rizwan",5,8,5,7,0,0,0,0,0,0,0,0,0,0
NRES100,"Ugarte, Carmen M",22,42,17,19,19,9,5,10,4,1,3,2,20,0
NRES101,"Ward, Michael P",15,25,8,5,4,2,5,0,3,1,2,1,0,0
NRES105,"Fraterrigo, Jennifer M",3,10,18,13,23,9,7,6,0,4,3,2,28,0
NRES201,"Arai, Yuji",2,17,15,11,24,4,2,6,1,0,0,0,0,0
NRES285,"Ugarte, Carmen M",0,26,0,0,4,0,0,1,0,0,0,0,0,0
NRES287,"Van Riper, Carena J",12,36,56,23,21,21,4,1,4,0,4,0,9,0
NRES325,"Miller, Daniel C",12,29,18,12,7,2,0,0,1,0,0,0,0,0
NRES362,"Larson, Eric R",8,5,10,6,4,1,0,0,0,0,1,0,1,0
NRES407,"Pollock, Henry S",5,14,5,5,3,3,1,0,0,0,0,0,0,0
NRES424,"Johnson, McKenzie F",9,6,0,2,1,2,0,1,0,0,0,0,1,0
NRES456,"Miller, James R",17,8,15,11,7,7,4,1,1,1,1,0,0,0
NRES474,"Wander, Michelle M",1,9,10,6,0,2,0,1,0,0,0,0,0,1
NRES488,"Mulvaney, Richard L",8,3,4,4,9,1,2,8,1,0,2,1,3,0
NUTR511,"Nakamura, Manabu T",3,12,2,4,1,0,0,0,0,0,0,0,0,0
PHIL101,"Reese, Brian A",0,2,1,5,2,3,4,1,2,0,0,0,4,0
PHIL102,"Fitts, Jesse J",0,45,7,6,11,3,3,3,4,1,3,1,6,0
PHIL102,"Fitts, Jesse J",0,36,6,5,9,12,9,16,7,3,10,8,22,0
PHIL202,"Fitts, Jesse J",0,31,2,5,7,2,3,1,2,0,2,3,5,0
PHIL203,"Reese, Brian A",3,13,2,10,3,3,2,4,4,2,3,0,2,0
PHIL206,"Weinberg, Shelley E",2,11,14,6,10,3,5,2,5,0,1,3,4,0
PHIL222,"Kishida, Kohei",9,5,2,5,1,0,1,2,0,0,0,0,0,0
PHIL223,"Del Pinal, Guillermo",12,8,5,5,1,1,2,0,0,1,0,0,4,0
PHIL411,"Sussman, David G",0,6,5,2,1,1,0,0,0,0,0,1,6,0
PHIL421,"Varden, Helga",1,22,4,7,2,0,0,0,0,0,0,0,0,0
PHIL430,"Livengood, Jonathan M",1,20,2,2,1,0,0,0,0,0,0,0,1,0
PHIL436,"Varden, Helga",1,13,4,6,0,1,0,1,0,0,0,1,1,0
PHIL454,"Kishida, Kohei",5,4,3,1,2,1,2,2,1,0,0,0,3,0
PHYS101,"Yunes, Nicolas",13,11,7,20,13,8,10,8,7,9,4,2,1,0
PHYS101,"Yunes, Nicolas",11,16,10,23,20,21,17,11,11,13,11,3,6,0
PHYS102,"Ansell, Katherine A",28,30,27,20,20,16,14,9,8,9,1,4,1,0
PHYS102,"Ansell, Katherine A",19,16,13,18,12,15,11,9,7,7,6,3,1,0
PHYS211,"Stelzer, Timothy J",81,69,27,20,21,18,19,8,15,6,5,3,1,0
PHYS211,"Stelzer, Timothy J",67,50,33,39,22,30,11,13,21,9,2,2,0,0
PHYS211,"Covey, Jacob P",52,58,46,21,13,25,16,15,13,12,5,12,2,0
PHYS211,"Covey, Jacob P",34,36,25,10,24,13,11,18,11,12,5,10,4,0
PHYS212,"Mahmood, Fahad",79,38,16,22,16,22,14,9,14,5,3,2,2,0
PHYS212,"Mahmood, Fahad",21,16,7,9,6,8,8,3,6,1,1,1,1,0
PHYS212,"Vieira, Joaquin D",29,21,9,12,10,13,15,11,14,1,3,1,2,0
PHYS213,"Bradlyn, Barry J",44,26,13,19,14,12,17,21,11,9,5,6,3,0
PHYS213,"Bradlyn, Barry J",51,24,18,17,13,17,10,21,7,6,3,3,2,0
PHYS213,"Vishveshwara, Smitha",33,17,15,13,12,11,21,6,11,10,3,2,5,0
PHYS214,"Bradlyn, Barry J",31,33,23,28,13,15,11,13,6,4,1,5,0,0
PHYS214,"Bradlyn, Barry J",38,47,21,19,18,22,13,16,17,7,1,6,1,0
PHYS214,"Vishveshwara, Smitha",20,25,15,13,10,10,10,14,3,2,3,2,2,0
PHYS225,"Hooberman, Benjamin",25,11,4,29,20,12,12,4,2,3,0,4,0,0
PHYS325,"Holder, Gilbert",18,9,6,3,6,4,1,3,1,0,0,0,0,0
PHYS325,"Holder, Gilbert",12,10,3,2,4,2,0,1,1,0,1,2,0,0
PHYS326,"Golding, Ido",1,4,11,8,5,9,3,1,3,4,0,2,0,0
PHYS398,"Gollin, George D",0,7,6,0,8,0,0,0,0,0,0,0,0,0
PHYS401,"Filippini, Jeffrey P",1,4,4,1,1,3,0,3,0,1,1,1,2,0
PHYS402,"Cohen, Offir",3,3,5,2,7,6,3,4,2,0,1,0,0,0
PHYS427,"Dahmen, Karin A",0,7,9,5,9,4,3,3,1,0,2,1,0,0
PHYS435,"Eckstein, James N",6,15,10,7,4,7,3,1,0,0,0,0,0,0
PHYS435,"Eckstein, James N",5,4,4,8,3,2,0,1,0,0,0,0,0,0
PHYS436,"Abbamonte, Peter M",1,9,6,1,8,2,0,2,0,0,0,0,0,0
PHYS460,"Wagner, Lucas K",6,6,6,5,3,0,1,1,0,0,0,0,0,0
PHYS486,"Shelton, Julia F",7,9,14,4,5,5,1,2,2,1,0,0,0,0
PHYS487,"Makins, Naomi C",6,11,7,12,2,1,6,3,0,1,1,1,0,0
PHYS504,"Leite Noronha, Jorge Jose",14,8,3,1,3,0,0,0,0,0,0,0,0,0
PHYS560,"Hughes, Taylor L",12,17,1,0,1,0,0,0,0,0,0,0,0,0
PLPA200,"Lambert, Kris N",1,162,0,0,17,0,0,5,0,0,0,0,0,0
PS100,"Rha, Yea Jin",28,16,10,3,4,2,2,1,1,0,1,1,1,0
PS100,"Griffin, Caleb",3,18,19,6,9,3,2,1,1,1,0,1,2,0
PS101,"Sin, Gisela",37,28,14,9,5,4,3,5,1,0,1,2,7,0
PS199,"Grossman, Nicholas",0,23,4,3,4,1,0,0,0,0,0,0,0,0
PS201,"Garcia, Luzmarina",28,14,7,5,2,1,0,1,0,1,0,0,1,0
PS201,"Jung, Seyoung",24,14,6,4,4,2,1,2,2,2,0,0,3,0
PS201,"Wisnosky, Daniel A",25,17,7,6,7,0,1,1,0,1,0,0,1,0
PS201,"Cho, HyunJoo",7,14,10,3,10,2,2,4,0,3,1,1,10,0
PS220,"Ashley, Jeffrey S",11,74,2,8,26,0,2,9,0,0,4,0,14,0
PS230,"Lu, Lu",9,6,5,1,3,0,0,0,0,0,0,3,2,0
PS230,"Kim, Sanghoon",6,8,3,1,4,2,1,1,0,1,1,0,1,0
PS241,"Livny, Avital",9,30,19,12,22,4,4,4,4,0,0,0,7,0
PS281,"Nagashima, Daniel",7,9,7,5,4,2,1,2,1,0,0,0,6,0
PS302,"Cho, Wendy K",0,18,11,19,17,14,0,2,1,0,0,0,0,0
PS305,"Pryor, Matthew R",9,11,9,0,0,0,0,0,1,0,0,0,1,0
PS318,"Hinchliffe, Joseph",1,10,23,13,8,8,4,2,2,0,0,4,4,0
PS320,"Rudolph, Thomas J",0,25,8,9,21,5,5,3,2,0,0,0,1,0
PS343,"Yang, Yujeong",9,6,6,8,10,4,1,5,1,0,0,1,2,0
PS347,"Livny, Avital",2,12,7,9,5,4,2,0,3,0,2,0,2,0
PS348,"Kourtikakis, Konstantinos",10,20,6,7,3,3,0,1,3,0,0,0,3,0
PS370,"Miller, Benjamin M",46,17,16,5,1,1,0,0,1,0,0,0,2,0
PS372,"Frost, Samantha L",0,6,5,8,4,1,0,0,1,0,0,0,0,0
PS385,"Huh, Seung-Uk",3,10,6,4,2,2,3,1,0,1,0,0,6,0
PS398,"Carroll, Robert J",0,23,15,1,0,0,0,0,0,0,0,0,0,0
PSYC100,"Flores, Andrew Z",7,20,8,1,1,5,0,0,0,0,0,0,4,0
PSYC100,"Flores, Andrew Z",9,14,7,5,3,1,0,2,0,0,0,0,5,0
PSYC100,"Lozano, Elizabeth B",13,10,8,2,0,5,1,0,0,0,0,0,7,0
PSYC100,"Hu, Yifan",8,22,10,5,2,1,1,0,0,0,0,0,0,0
PSYC100,"Lo, Yi-Pei",7,15,8,3,2,5,0,0,3,0,0,0,3,0
PSYC100,"Hu, Yifan",14,18,6,1,0,1,1,0,1,0,0,0,3,0
PSYC100,"Unal, Belgin",7,18,9,3,2,2,0,0,0,1,0,0,3,0
PSYC100,"Perriello, Christine L",2,11,7,6,4,7,1,1,2,1,1,1,2,0
PSYC100,"Unal, Belgin",4,12,8,1,4,0,2,3,0,0,0,0,4,0
PSYC100,"Lo, Yi-Pei",11,14,7,5,2,1,0,0,0,1,0,2,2,0
PSYC100,"Ding, Huiyu",6,27,5,4,0,0,1,2,0,2,0,0,0,0
PSYC100,"Ding, Huiyu",6,26,2,4,1,2,1,0,2,0,2,0,1,0
PSYC100,"Whitlock, Jonathon S",12,18,4,2,4,0,2,0,1,0,0,0,3,0
PSYC100,"Whitlock, Jonathon S",11,22,5,1,1,3,0,1,0,0,0,0,2,0
PSYC100,"Hwang, Suyeon",6,12,2,0,1,3,0,1,2,2,0,2,5,0
PSYC100,"Hwang, Suyeon",7,10,1,0,1,1,2,1,0,0,0,1,0,0
PSYC100,"Srull, Thomas K",0,19,0,0,6,0,0,1,0,0,1,0,1,0
PSYC144,"Stern, Chadly D",28,28,4,2,2,0,2,2,0,1,3,0,3,0
PSYC201,"Dai, Wenhao",13,9,3,4,2,4,0,1,0,0,1,0,2,0
PSYC201,"Fu, Hsiao-Ting",7,11,12,4,4,3,0,2,0,0,0,0,0,0
PSYC201,"Hyland, William",12,9,2,4,5,2,1,0,1,1,1,2,1,0
PSYC201,"Pantin, Kenzhane D",4,11,11,7,2,4,1,2,2,0,0,0,1,0
PSYC201,"Vogt, Randi L",2,10,6,3,7,5,2,1,2,1,2,0,0,0
PSYC201,"Dai, Wenhao",3,3,8,3,0,3,0,1,0,0,0,0,2,0
PSYC201,"Hyland, William",4,1,5,5,1,2,0,0,1,0,1,1,2,0
PSYC201,"Pantin, Kenzhane D",1,5,9,5,2,0,1,0,0,0,0,0,2,0
PSYC201,"Vogt, Randi L",5,3,2,4,2,1,0,2,1,0,0,1,1,0
PSYC210,"Juraska, Janice M",18,20,10,11,25,8,8,19,10,10,11,2,15,0
PSYC216,"Fisher, Cynthia L",103,48,22,8,13,11,9,9,6,3,5,6,5,0
PSYC216,"Yuile, Amanda R",2,5,6,1,4,0,0,2,1,0,0,0,1,0
PSYC224,"Federmeier, Kara D",0,163,0,0,86,0,0,23,0,0,4,0,5,0
PSYC230,"Lleras Buetti, Simona",174,38,18,19,14,4,1,10,6,4,4,0,8,0
PSYC235,"He, Siqi",6,11,4,4,7,1,2,2,1,0,0,1,4,0
PSYC235,"Simons, Daniel J",2,11,5,5,3,6,1,4,3,0,0,2,5,0
PSYC238,"Ariss, Talia A",0,9,7,5,6,3,2,6,1,1,0,0,3,0
PSYC238,"Ariss, Talia A",0,9,4,7,8,3,2,3,1,2,0,0,5,0
PSYC238,"Castro Leon, Ariana A",2,5,5,2,5,4,4,2,1,0,0,0,5,0
PSYC238,"Castro Leon, Ariana A",3,5,1,6,3,3,3,0,1,1,0,0,4,0
PSYC238,"Griffith, Julianne M",0,11,3,4,3,4,3,3,2,1,2,1,3,0
PSYC238,"Kemp, Kathryn C",0,5,7,6,5,2,3,3,3,1,0,0,6,0
PSYC238,"Venerable, Walter J",5,2,6,12,6,6,5,0,3,0,0,0,0,0
PSYC238,"Venerable, Walter J",4,9,7,4,5,3,4,0,2,0,1,0,0,0
PSYC239,"Jones, Markera",4,45,10,4,4,1,1,3,1,1,2,0,1,0
PSYC245,"Chen, Lilang",45,30,11,11,7,0,5,8,2,1,1,0,12,0
PSYC248,"Shipstead, Zachary M",0,184,0,0,5,0,0,5,0,0,1,0,1,0
